Id,Zone,Task operation,Duration,Resources,Craft,Construciton order
1082.0,z4,Gypsum,3,3,Concrete,1081.0
1083.0,z4,Structural Walls,5,2,Painter,1082.0
1084.0,z4,Interior Walls,6,3,VVS,1083.0
1085.0,z4,Gypsum,1,1,Electrician,1084.0
1086.0,z4,Interior Walls,3,1,VVS,1085.0
1087.0,z4,Electricity,7,2,VVS,1086.0
1088.0,z4,Sewage,7,2,Concrete,1087.0
1089.0,z4,Electricity,9,2,Concrete,1088.0
1090.0,z4,Floor,1,2,Concrete,1089.0
1091.0,z4,Structural Walls,8,2,Concrete,1090.0
1092.0,z4,Electricity,8,1,Carpenter,1091.0
1093.0,z4,Structural Walls,9,3,Concrete,1092.0
1094.0,z4,Floor,1,2,VVS,1093.0
1095.0,z4,Structural Walls,4,2,Concrete,1094.0
1096.0,z4,Electricity,3,2,Painter,1095.0
1097.0,z4,Structural Walls,4,1,Electrician,1096.0
1098.0,z4,Piping,8,2,Electrician,1097.0
1099.0,z4,Interior Walls,9,3,Painter,1098.0
1100.0,z4,Electricity,3,1,Painter,1099.0
1101.0,z4,Gypsum,4,2,Concrete,1100.0
1102.0,z4,Floor,5,3,Painter,1101.0
1103.0,z4,Floor,1,3,Concrete,1102.0
1104.0,z4,Floor,8,2,VVS,1103.0
1105.0,z4,Interior Walls,8,2,VVS,1104.0
1106.0,z4,Piping,2,3,Concrete,1105.0
1107.0,z4,Structural Foundation,1,1,Carpenter,1106.0
1108.0,z4,Sewage,7,1,Carpenter,1107.0
1109.0,z4,Structural Walls,4,2,Carpenter,1108.0
1110.0,z4,Gypsum,5,1,Painter,1109.0
1111.0,z4,Piping,2,1,Concrete,1110.0
1112.0,z4,Piping,2,3,Carpenter,1111.0
1113.0,z4,Gypsum,3,3,Painter,1112.0
1114.0,z4,Piping,9,3,Electrician,1113.0
1115.0,z4,Sewage,7,1,Carpenter,1114.0
1116.0,z4,Interior Walls,2,1,Carpenter,1115.0
1117.0,z4,Gypsum,7,1,Carpenter,1116.0
1118.0,z4,Structural Walls,5,2,VVS,1117.0
1119.0,z4,Electricity,8,3,Concrete,1118.0
1120.0,z4,Piping,8,3,Electrician,1119.0
1121.0,z4,Floor,3,3,Concrete,1120.0
1122.0,z4,Electricity,9,1,Electrician,1121.0
1123.0,z4,Electricity,2,3,Painter,1122.0
1124.0,z4,Electricity,7,3,VVS,1123.0
1125.0,z4,Sewage,2,2,VVS,1124.0
1126.0,z4,Structural Foundation,4,1,Carpenter,1125.0
1127.0,z4,Floor,4,3,Concrete,1126.0
1128.0,z4,Electricity,7,2,Concrete,1127.0
1129.0,z4,Electricity,4,3,Electrician,1128.0
1130.0,z4,Structural Walls,8,2,Electrician,1129.0
1131.0,z4,Sewage,4,1,Electrician,1130.0
1132.0,z4,Gypsum,5,1,Concrete,1131.0
1133.0,z4,Gypsum,7,2,Concrete,1132.0
1134.0,z4,Piping,1,1,Concrete,1133.0
1135.0,z4,Floor,3,1,Electrician,1134.0
1136.0,z4,Gypsum,3,3,VVS,1135.0
1137.0,z4,Structural Walls,7,3,Carpenter,1136.0
1138.0,z4,Structural Walls,6,3,Painter,1137.0
1139.0,z4,Floor,4,3,Electrician,1138.0
1140.0,z4,Interior Walls,7,3,Painter,1139.0
1141.0,z4,Floor,9,2,Painter,1140.0
1142.0,z4,Interior Walls,7,3,Carpenter,1141.0
1143.0,z4,Piping,4,3,Electrician,1142.0
1144.0,z4,Sewage,8,1,Electrician,1143.0
1145.0,z4,Gypsum,8,3,VVS,1144.0
1146.0,z4,Structural Walls,1,3,Painter,1145.0
1147.0,z4,Floor,2,1,Electrician,1146.0
1148.0,z4,Floor,7,2,Painter,1147.0
1149.0,z4,Sewage,3,3,Concrete,1148.0
1150.0,z4,Piping,8,1,Painter,1149.0
1151.0,z4,Piping,8,2,Painter,1150.0
1152.0,z4,Floor,9,3,Painter,1151.0
1153.0,z4,Sewage,4,1,VVS,1152.0
1154.0,z4,Structural Foundation,3,1,Carpenter,1153.0
1155.0,z4,Structural Walls,2,3,Concrete,1154.0
1156.0,z4,Electricity,6,1,Carpenter,1155.0
1157.0,z4,Electricity,1,1,VVS,1156.0
1158.0,z4,Floor,1,3,Concrete,1157.0
1159.0,z4,Electricity,5,3,Carpenter,1158.0
1160.0,z4,Piping,9,2,Painter,1159.0
1161.0,z4,Structural Foundation,2,1,Electrician,1160.0
1162.0,z4,Piping,6,3,VVS,1161.0
1163.0,z4,Structural Walls,9,1,Electrician,1162.0
1164.0,z4,Floor,4,3,Carpenter,1163.0
1165.0,z4,Structural Walls,5,2,Concrete,1164.0
1166.0,z4,Interior Walls,8,2,Concrete,1165.0
1167.0,z4,Electricity,2,1,VVS,1166.0
1168.0,z4,Floor,4,3,Concrete,1167.0
1169.0,z4,Gypsum,9,1,Carpenter,1168.0
1170.0,z4,Electricity,5,1,VVS,1169.0
1171.0,z4,Gypsum,5,1,Electrician,1170.0
1172.0,z4,Interior Walls,2,1,Carpenter,1171.0
1173.0,z4,Floor,3,3,VVS,1172.0
1174.0,z4,Electricity,1,1,Carpenter,1173.0
1175.0,z4,Structural Walls,6,3,Painter,1174.0
1176.0,z4,Electricity,3,2,Electrician,1175.0
1177.0,z4,Interior Walls,1,3,Concrete,1176.0
1178.0,z4,Piping,8,1,Carpenter,1177.0
1179.0,z4,Piping,2,3,Electrician,1178.0
1180.0,z4,Electricity,8,2,Painter,1179.0
1181.0,z4,Gypsum,6,1,Concrete,1180.0
1182.0,z4,Floor,4,1,Electrician,1181.0
1183.0,z4,Interior Walls,2,1,Electrician,1182.0
1184.0,z4,Electricity,6,1,Concrete,1183.0
1185.0,z4,Interior Walls,2,2,Electrician,1184.0
1186.0,z4,Structural Walls,4,3,Electrician,1185.0
1187.0,z4,Piping,6,3,Painter,1186.0
1188.0,z4,Structural Foundation,9,3,Concrete,1187.0
1189.0,z4,Piping,8,1,Concrete,1188.0
1190.0,z4,Electricity,7,3,Carpenter,1189.0
1191.0,z4,Structural Walls,7,1,Carpenter,1190.0
1192.0,z4,Floor,7,3,Electrician,1191.0
1193.0,z4,Gypsum,4,2,Carpenter,1192.0
1194.0,z4,Floor,2,1,Painter,1193.0
1195.0,z4,Structural Foundation,6,2,Painter,1194.0
1196.0,z4,Interior Walls,7,3,Carpenter,1195.0
1197.0,z4,Structural Foundation,1,1,VVS,1196.0
1198.0,z4,Sewage,2,3,VVS,1197.0
1199.0,z4,Piping,6,3,VVS,1198.0
1200.0,z4,Gypsum,6,1,Carpenter,1199.0
1201.0,z4,Sewage,3,3,Carpenter,1200.0
1202.0,z4,Piping,6,2,VVS,1201.0
1203.0,z4,Gypsum,3,3,Painter,1202.0
1204.0,z4,Structural Walls,2,2,VVS,1203.0
1205.0,z4,Structural Foundation,4,3,Carpenter,1204.0
1206.0,z4,Gypsum,7,1,VVS,1205.0
1207.0,z4,Structural Walls,7,3,VVS,1206.0
1208.0,z4,Interior Walls,7,2,VVS,1207.0
1209.0,z4,Structural Foundation,4,1,VVS,1208.0
1210.0,z4,Electricity,8,1,VVS,1209.0
1211.0,z4,Piping,4,3,Painter,1210.0
1212.0,z4,Electricity,9,3,Concrete,1211.0
1213.0,z4,Piping,6,3,Concrete,1212.0
1214.0,z4,Structural Foundation,9,2,Concrete,1213.0
1215.0,z4,Interior Walls,9,3,VVS,1214.0
1216.0,z4,Piping,5,3,Carpenter,1215.0
1217.0,z4,Structural Foundation,2,2,Painter,1216.0
1218.0,z4,Sewage,3,1,Painter,1217.0
1219.0,z4,Piping,8,1,Painter,1218.0
1220.0,z4,Structural Walls,9,3,Carpenter,1219.0
1221.0,z4,Floor,8,1,VVS,1220.0
1222.0,z4,Sewage,9,2,Painter,1221.0
1223.0,z4,Electricity,4,1,VVS,1222.0
1224.0,z4,Gypsum,7,2,VVS,1223.0
1225.0,z4,Electricity,8,1,VVS,1224.0
1226.0,z4,Piping,5,1,VVS,1225.0
1227.0,z4,Piping,6,2,Carpenter,1226.0
1228.0,z4,Interior Walls,7,3,VVS,1227.0
1229.0,z4,Electricity,7,1,Concrete,1228.0
1230.0,z4,Floor,6,2,Painter,1229.0
1231.0,z4,Structural Walls,5,2,Electrician,1230.0
1232.0,z4,Interior Walls,9,1,Concrete,1231.0
1233.0,z4,Sewage,5,1,Concrete,1232.0
1234.0,z4,Floor,7,2,VVS,1233.0
1235.0,z4,Piping,6,1,Electrician,1234.0
1236.0,z4,Gypsum,9,3,Electrician,1235.0
1237.0,z4,Sewage,6,1,Electrician,1236.0
1238.0,z4,Sewage,9,1,Carpenter,1237.0
1239.0,z4,Structural Foundation,5,1,Carpenter,1238.0
1240.0,z4,Structural Walls,5,2,Electrician,1239.0
1241.0,z4,Structural Walls,5,3,Concrete,1240.0
1242.0,z4,Electricity,1,3,Carpenter,1241.0
1243.0,z4,Floor,4,1,Painter,1242.0
1244.0,z4,Interior Walls,2,2,Painter,1243.0
1245.0,z4,Structural Walls,3,1,Electrician,1244.0
1246.0,z4,Electricity,6,3,Concrete,1245.0
1247.0,z4,Sewage,9,3,Concrete,1246.0
1248.0,z4,Interior Walls,6,1,Painter,1247.0
1249.0,z4,Piping,4,1,Electrician,1248.0
